crop_id,geography_id,suitability_class,data_kind,dataset_version,reference_sources,method_note
avocado,mun_0201518000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
avocado,mun_0201519000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
avocado,mun_0201520000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
avocado,mun_0201521000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
avocado,mun_0201522000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
avocado,mun_0201523000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
avocado,mun_0201524000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
avocado,mun_0201525000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
avocado,mun_0201526000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
avocado,mun_0201527000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
avocado,mun_0201528000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
avocado,mun_0201529000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
avocado,mun_0203101000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
avocado,mun_0203102000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
avocado,mun_0203103000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
avocado,mun_0203104000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
avocado,mun_0203105000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
avocado,mun_0203106000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
avocado,mun_0203107000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
avocado,mun_0203108000,low_suitability,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
avocado,mun_0203109000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
avocado,mun_0203110000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
avocado,mun_0203111000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
avocado,mun_0203112000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
avocado,mun_0203113000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
avocado,mun_0203114000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
avocado,mun_0203115000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
avocado,mun_0203116000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
avocado,mun_0203117000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
avocado,mun_0203118000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
avocado,mun_0203119000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
avocado,mun_0203120000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
avocado,mun_0203121000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
avocado,mun_0203122000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
avocado,mun_0203123000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
avocado,mun_0203124000,low_suitability,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
avocado,mun_0203125000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
avocado,mun_0203126000,low_suitability,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
avocado,mun_0203127000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
avocado,mun_0203128000,low_suitability,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
avocado,mun_0203129000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
avocado,mun_0203130000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
avocado,mun_0203131000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
avocado,mun_0203132000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
avocado,mun_0203133000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
avocado,mun_0203134000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
avocado,mun_0203135000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
avocado,mun_0203136000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
avocado,mun_0203137000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
avocado,mun_0205001000,low_suitability,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
avocado,mun_0205002000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
avocado,mun_0205003000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
avocado,mun_0205004000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
avocado,mun_0205005000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
avocado,mun_0205006000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
avocado,mun_0205007000,low_suitability,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
avocado,mun_0205008000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
avocado,mun_0205009000,low_suitability,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
avocado,mun_0205010000,low_suitability,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
avocado,mun_0205011000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
avocado,mun_0205012000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
avocado,mun_0205013000,low_suitability,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
avocado,mun_0205014000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
avocado,mun_0205015000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
avocado,mun_0205701000,low_suitability,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
avocado,mun_0205702000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
avocado,mun_0205703000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
avocado,mun_0205704000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
avocado,mun_0205705000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
avocado,mun_0205706000,low_suitability,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
avocado,mun_0300801000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
avocado,mun_0300802000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
avocado,mun_0300803000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
avocado,mun_0300804000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
