crop_id,geography_id,period_start,period_end,planned_area_ha,reference_area_ha,area_unit,ratio,risk_level,data_kind,dataset_version
avocado,mun_0102931000,2027-01-01,2027-03-31,27.3120,23.1458,ha,1.179998,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0102931000,2027-04-01,2027-06-30,37.6119,24.1102,ha,1.560000,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0102931000,2027-07-01,2027-09-30,26.1898,28.7800,ha,0.910000,moderate,synthetic_demo,demo-2026-09-v1
avocado,mun_0102931000,2027-10-01,2027-12-31,41.7371,24.1255,ha,1.729999,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0102932000,2027-01-01,2027-03-31,34.4087,19.5504,ha,1.760000,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0102932000,2027-04-01,2027-06-30,28.1037,20.3650,ha,1.380000,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0102932000,2027-07-01,2027-09-30,30.3866,24.3093,ha,1.249999,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0102932000,2027-10-01,2027-12-31,22.2118,20.3778,ha,1.090000,moderate,synthetic_demo,demo-2026-09-v1
avocado,mun_0102933000,2027-01-01,2027-03-31,23.7211,26.0671,ha,0.910001,moderate,synthetic_demo,demo-2026-09-v1
avocado,mun_0102933000,2027-04-01,2027-06-30,24.4380,27.1533,ha,0.900001,moderate,synthetic_demo,demo-2026-09-v1
avocado,mun_0102933000,2027-07-01,2027-09-30,46.9980,32.4124,ha,1.450001,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0102933000,2027-10-01,2027-12-31,26.0836,27.1704,ha,0.960001,moderate,synthetic_demo,demo-2026-09-v1
avocado,mun_0102934000,2027-01-01,2027-03-31,24.1233,25.3930,ha,0.949998,moderate,synthetic_demo,demo-2026-09-v1
avocado,mun_0102934000,2027-04-01,2027-06-30,16.6641,26.4510,ha,0.629999,low,synthetic_demo,demo-2026-09-v1
avocado,mun_0102934000,2027-07-01,2027-09-30,28.1010,31.5742,ha,0.889999,low,synthetic_demo,demo-2026-09-v1
avocado,mun_0102934000,2027-10-01,2027-12-31,16.6747,26.4677,ha,0.630002,low,synthetic_demo,demo-2026-09-v1
avocado,mun_0103301000,2027-01-01,2027-03-31,30.5997,19.9998,ha,1.530000,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0103301000,2027-04-01,2027-06-30,15.8332,20.8331,ha,0.760002,low,synthetic_demo,demo-2026-09-v1
avocado,mun_0103301000,2027-07-01,2027-09-30,44.0167,24.8682,ha,1.769999,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0103301000,2027-10-01,2027-12-31,21.6802,20.8463,ha,1.040002,moderate,synthetic_demo,demo-2026-09-v1
avocado,mun_0103302000,2027-01-01,2027-03-31,23.6132,16.6290,ha,1.420001,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0103302000,2027-04-01,2027-06-30,25.9828,17.3219,ha,1.499997,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0103302000,2027-07-01,2027-09-30,35.3575,20.6769,ha,1.710000,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0103302000,2027-10-01,2027-12-31,13.5197,17.3329,ha,0.780002,low,synthetic_demo,demo-2026-09-v1
avocado,mun_0103303000,2027-01-01,2027-03-31,27.4334,24.4941,ha,1.120000,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0103303000,2027-04-01,2027-06-30,37.5066,25.5147,ha,1.470000,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0103303000,2027-07-01,2027-09-30,26.8017,30.4565,ha,0.879999,low,synthetic_demo,demo-2026-09-v1
avocado,mun_0103303000,2027-10-01,2027-12-31,23.2330,25.5308,ha,0.909999,moderate,synthetic_demo,demo-2026-09-v1
avocado,mun_0103304000,2027-01-01,2027-03-31,15.0785,24.7188,ha,0.610001,low,synthetic_demo,demo-2026-09-v1
avocado,mun_0103304000,2027-04-01,2027-06-30,44.8029,25.7488,ha,1.740000,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0103304000,2027-07-01,2027-09-30,43.9523,30.7359,ha,1.429999,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0103304000,2027-10-01,2027-12-31,25.7651,25.7651,ha,1.000000,moderate,synthetic_demo,demo-2026-09-v1
avocado,mun_0103305000,2027-01-01,2027-03-31,21.3571,24.2694,ha,0.880001,low,synthetic_demo,demo-2026-09-v1
avocado,mun_0103305000,2027-04-01,2027-06-30,41.9658,25.2806,ha,1.660000,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0103305000,2027-07-01,2027-09-30,30.4789,30.1771,ha,1.010001,moderate,synthetic_demo,demo-2026-09-v1
avocado,mun_0103305000,2027-10-01,2027-12-31,36.6801,25.2966,ha,1.450001,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0103306000,2027-01-01,2027-03-31,21.2020,19.1009,ha,1.110000,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0103306000,2027-04-01,2027-06-30,20.0958,19.8968,ha,1.010002,moderate,synthetic_demo,demo-2026-09-v1
avocado,mun_0103306000,2027-07-01,2027-09-30,33.0132,23.7505,ha,1.390000,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0103306000,2027-10-01,2027-12-31,24.2895,19.9094,ha,1.220002,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0103307000,2027-01-01,2027-03-31,26.8986,21.3481,ha,1.260000,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0103307000,2027-04-01,2027-06-30,39.1382,22.2376,ha,1.760001,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0103307000,2027-07-01,2027-09-30,38.2244,26.5447,ha,1.440001,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0103307000,2027-10-01,2027-12-31,23.3642,22.2516,ha,1.050001,moderate,synthetic_demo,demo-2026-09-v1
avocado,mun_0103308000,2027-01-01,2027-03-31,17.9864,19.5504,ha,0.920002,moderate,synthetic_demo,demo-2026-09-v1
avocado,mun_0103308000,2027-04-01,2027-06-30,12.6263,20.3650,ha,0.620000,low,synthetic_demo,demo-2026-09-v1
avocado,mun_0103308000,2027-07-01,2027-09-30,40.5965,24.3093,ha,1.669999,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0103308000,2027-10-01,2027-12-31,32.1969,20.3778,ha,1.579999,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0103309000,2027-01-01,2027-03-31,24.0267,24.2694,ha,0.990000,moderate,synthetic_demo,demo-2026-09-v1
avocado,mun_0103309000,2027-04-01,2027-06-30,16.6852,25.2806,ha,0.660000,low,synthetic_demo,demo-2026-09-v1
avocado,mun_0103309000,2027-07-01,2027-09-30,31.0824,30.1771,ha,1.030000,moderate,synthetic_demo,demo-2026-09-v1
avocado,mun_0103309000,2027-10-01,2027-12-31,38.4508,25.2966,ha,1.519999,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0103310000,2027-01-01,2027-03-31,19.5774,22.2470,ha,0.880002,low,synthetic_demo,demo-2026-09-v1
avocado,mun_0103310000,2027-04-01,2027-06-30,15.0630,23.1739,ha,0.649998,low,synthetic_demo,demo-2026-09-v1
avocado,mun_0103310000,2027-07-01,2027-09-30,19.6402,27.6623,ha,0.709999,low,synthetic_demo,demo-2026-09-v1
avocado,mun_0103310000,2027-10-01,2027-12-31,27.8263,23.1886,ha,1.199999,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0103311000,2027-01-01,2027-03-31,37.8603,26.2919,ha,1.439999,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0103311000,2027-04-01,2027-06-30,27.9351,27.3874,ha,1.019998,moderate,synthetic_demo,demo-2026-09-v1
avocado,mun_0103311000,2027-07-01,2027-09-30,48.0571,32.6919,ha,1.470000,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0103311000,2027-10-01,2027-12-31,24.6642,27.4047,ha,0.899999,low,synthetic_demo,demo-2026-09-v1
avocado,mun_0103312000,2027-01-01,2027-03-31,35.9547,28.0896,ha,1.280000,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0103312000,2027-04-01,2027-06-30,50.0346,29.2600,ha,1.710000,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0103312000,2027-07-01,2027-09-30,39.1185,34.9272,ha,1.120001,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0103312000,2027-10-01,2027-12-31,34.5486,29.2785,ha,1.179999,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0103313000,2027-01-01,2027-03-31,38.7367,22.9211,ha,1.690002,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0103313000,2027-04-01,2027-06-30,19.3397,23.8762,ha,0.809999,low,synthetic_demo,demo-2026-09-v1
avocado,mun_0103313000,2027-07-01,2027-09-30,29.6406,28.5006,ha,1.039999,moderate,synthetic_demo,demo-2026-09-v1
avocado,mun_0103313000,2027-10-01,2027-12-31,39.8983,23.8912,ha,1.670000,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0103314000,2027-01-01,2027-03-31,33.5614,23.1458,ha,1.450000,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0103314000,2027-04-01,2027-06-30,43.3984,24.1102,ha,1.800002,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0103314000,2027-07-01,2027-09-30,17.2680,28.7800,ha,0.600000,low,synthetic_demo,demo-2026-09-v1
avocado,mun_0103314000,2027-10-01,2027-12-31,28.7093,24.1255,ha,1.189998,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0103315000,2027-01-01,2027-03-31,13.8426,15.7302,ha,0.880002,low,synthetic_demo,demo-2026-09-v1
avocado,mun_0103315000,2027-04-01,2027-06-30,15.8940,16.3856,ha,0.969998,moderate,synthetic_demo,demo-2026-09-v1
avocado,mun_0103315000,2027-07-01,2027-09-30,14.6694,19.5592,ha,0.750000,low,synthetic_demo,demo-2026-09-v1
avocado,mun_0103315000,2027-10-01,2027-12-31,27.3812,16.3959,ha,1.670003,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0103316000,2027-01-01,2027-03-31,25.3997,19.9998,ha,1.269998,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0103316000,2027-04-01,2027-06-30,33.7496,20.8331,ha,1.619999,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0103316000,2027-07-01,2027-09-30,44.5141,24.8682,ha,1.790001,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0103316000,2027-10-01,2027-12-31,24.1817,20.8463,ha,1.160000,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0103317000,2027-01-01,2027-03-31,25.1930,22.6964,ha,1.110000,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0103317000,2027-04-01,2027-06-30,41.8465,23.6421,ha,1.769999,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0103317000,2027-07-01,2027-09-30,16.9327,28.2212,ha,0.599999,low,synthetic_demo,demo-2026-09-v1
avocado,mun_0103317000,2027-10-01,2027-12-31,31.9370,23.6570,ha,1.350002,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0103318000,2027-01-01,2027-03-31,18.6672,15.9549,ha,1.169998,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0103318000,2027-04-01,2027-06-30,29.4169,16.6197,ha,1.770002,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0103318000,2027-07-01,2027-09-30,32.3369,19.8386,ha,1.629999,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0103318000,2027-10-01,2027-12-31,10.3107,16.6302,ha,0.619999,low,synthetic_demo,demo-2026-09-v1
avocado,mun_0103319000,2027-01-01,2027-03-31,33.0670,24.4941,ha,1.349999,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0103319000,2027-04-01,2027-06-30,15.5640,25.5147,ha,0.610001,low,synthetic_demo,demo-2026-09-v1
avocado,mun_0103319000,2027-07-01,2027-09-30,26.8017,30.4565,ha,0.879999,low,synthetic_demo,demo-2026-09-v1
avocado,mun_0103319000,2027-10-01,2027-12-31,33.9560,25.5308,ha,1.330001,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0103320000,2027-01-01,2027-03-31,17.5998,19.7751,ha,0.889998,low,synthetic_demo,demo-2026-09-v1
avocado,mun_0103320000,2027-04-01,2027-06-30,30.4865,20.5990,ha,1.479999,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0103320000,2027-07-01,2027-09-30,15.4909,24.5887,ha,0.630001,low,synthetic_demo,demo-2026-09-v1
avocado,mun_0103320000,2027-10-01,2027-12-31,23.7038,20.6120,ha,1.150000,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0105501000,2027-01-01,2027-03-31,27.6065,26.2919,ha,1.050000,moderate,synthetic_demo,demo-2026-09-v1
avocado,mun_0105501000,2027-04-01,2027-06-30,37.7946,27.3874,ha,1.380000,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0105501000,2027-07-01,2027-09-30,52.3070,32.6919,ha,1.599999,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0105501000,2027-10-01,2027-12-31,34.8040,27.4047,ha,1.270001,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0105502000,2027-01-01,2027-03-31,30.1794,17.7526,ha,1.699999,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0105502000,2027-04-01,2027-06-30,33.1012,18.4923,ha,1.789999,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0105502000,2027-07-01,2027-09-30,39.5125,22.0740,ha,1.790002,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0105502000,2027-10-01,2027-12-31,23.3150,18.5040,ha,1.259998,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0105503000,2027-01-01,2027-03-31,38.3276,23.3705,ha,1.639999,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0105503000,2027-04-01,2027-06-30,34.3255,24.3443,ha,1.410002,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0105503000,2027-07-01,2027-09-30,22.9569,29.0594,ha,0.789999,low,synthetic_demo,demo-2026-09-v1
avocado,mun_0105503000,2027-10-01,2027-12-31,23.8725,24.3597,ha,0.980000,moderate,synthetic_demo,demo-2026-09-v1
avocado,mun_0105504000,2027-01-01,2027-03-31,18.5077,15.9549,ha,1.160001,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0105504000,2027-04-01,2027-06-30,21.9380,16.6197,ha,1.320000,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0105504000,2027-07-01,2027-09-30,28.9644,19.8386,ha,1.460002,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0105504000,2027-10-01,2027-12-31,10.8096,16.6302,ha,0.649998,low,synthetic_demo,demo-2026-09-v1
avocado,mun_0105505000,2027-01-01,2027-03-31,48.1275,27.1907,ha,1.769999,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0105505000,2027-04-01,2027-06-30,33.1387,28.3237,ha,1.169999,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0105505000,2027-07-01,2027-09-30,21.3000,33.8095,ha,0.630000,low,synthetic_demo,demo-2026-09-v1
avocado,mun_0105505000,2027-10-01,2027-12-31,17.0050,28.3416,ha,0.600001,low,synthetic_demo,demo-2026-09-v1
avocado,mun_0105506000,2027-01-01,2027-03-31,21.6537,16.4043,ha,1.320001,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0105506000,2027-04-01,2027-06-30,10.2527,17.0878,ha,0.600001,low,synthetic_demo,demo-2026-09-v1
avocado,mun_0105506000,2027-07-01,2027-09-30,24.0691,20.3975,ha,1.180002,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0105506000,2027-10-01,2027-12-31,12.6530,17.0986,ha,0.740002,low,synthetic_demo,demo-2026-09-v1
avocado,mun_0105507000,2027-01-01,2027-03-31,15.6672,18.8762,ha,0.829998,low,synthetic_demo,demo-2026-09-v1
avocado,mun_0105507000,2027-04-01,2027-06-30,34.2131,19.6627,ha,1.740000,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0105507000,2027-07-01,2027-09-30,41.0744,23.4711,ha,1.749999,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0105507000,2027-10-01,2027-12-31,26.9549,19.6751,ha,1.370001,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0105508000,2027-01-01,2027-03-31,23.9458,16.1796,ha,1.480000,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0105508000,2027-04-01,2027-06-30,22.0785,16.8538,ha,1.310001,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0105508000,2027-07-01,2027-09-30,22.7335,20.1181,ha,1.130002,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0105508000,2027-10-01,2027-12-31,30.3559,16.8644,ha,1.799999,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0105509000,2027-01-01,2027-03-31,14.8583,19.5504,ha,0.760000,low,synthetic_demo,demo-2026-09-v1
avocado,mun_0105509000,2027-04-01,2027-06-30,25.2526,20.3650,ha,1.240000,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0105509000,2027-07-01,2027-09-30,41.8120,24.3093,ha,1.720000,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0105509000,2027-10-01,2027-12-31,18.1362,20.3778,ha,0.889998,low,synthetic_demo,demo-2026-09-v1
avocado,mun_0105510000,2027-01-01,2027-03-31,33.3030,25.6177,ha,1.300000,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0105510000,2027-04-01,2027-06-30,34.1569,26.6851,ha,1.279999,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0105510000,2027-07-01,2027-09-30,47.7804,31.8536,ha,1.500000,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0105510000,2027-10-01,2027-12-31,25.9009,26.7020,ha,0.969999,moderate,synthetic_demo,demo-2026-09-v1
avocado,mun_0105511000,2027-01-01,2027-03-31,26.3795,28.9885,ha,0.909999,moderate,synthetic_demo,demo-2026-09-v1
avocado,mun_0105511000,2027-04-01,2027-06-30,37.1414,30.1963,ha,1.229998,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0105511000,2027-07-01,2027-09-30,43.9748,36.0449,ha,1.220001,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0105511000,2027-10-01,2027-12-31,52.8770,30.2154,ha,1.750002,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0105512000,2027-01-01,2027-03-31,23.4065,27.8649,ha,0.839999,low,synthetic_demo,demo-2026-09-v1
avocado,mun_0105512000,2027-04-01,2027-06-30,47.0220,29.0259,ha,1.620001,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0105512000,2027-07-01,2027-09-30,50.2393,34.6478,ha,1.450000,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0105512000,2027-10-01,2027-12-31,41.8238,29.0443,ha,1.440000,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0105513000,2027-01-01,2027-03-31,12.6561,19.7751,ha,0.640002,low,synthetic_demo,demo-2026-09-v1
avocado,mun_0105513000,2027-04-01,2027-06-30,12.5654,20.5990,ha,0.610000,low,synthetic_demo,demo-2026-09-v1
avocado,mun_0105513000,2027-07-01,2027-09-30,38.3584,24.5887,ha,1.560001,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0105513000,2027-10-01,2027-12-31,20.4059,20.6120,ha,0.990001,moderate,synthetic_demo,demo-2026-09-v1
avocado,mun_0105514000,2027-01-01,2027-03-31,19.4155,20.2245,ha,0.959999,moderate,synthetic_demo,demo-2026-09-v1
avocado,mun_0105514000,2027-04-01,2027-06-30,25.2806,21.0672,ha,1.199998,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0105514000,2027-07-01,2027-09-30,18.3577,25.1476,ha,0.729998,low,synthetic_demo,demo-2026-09-v1
avocado,mun_0105514000,2027-10-01,2027-12-31,30.9883,21.0805,ha,1.469998,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0105515000,2027-01-01,2027-03-31,26.7818,22.6964,ha,1.180002,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0105515000,2027-04-01,2027-06-30,39.9551,23.6421,ha,1.689998,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0105515000,2027-07-01,2027-09-30,28.2212,28.2212,ha,1.000000,moderate,synthetic_demo,demo-2026-09-v1
avocado,mun_0105515000,2027-10-01,2027-12-31,17.0330,23.6570,ha,0.719998,low,synthetic_demo,demo-2026-09-v1
avocado,mun_0105516000,2027-01-01,2027-03-31,21.3840,17.5279,ha,1.219998,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0105516000,2027-04-01,2027-06-30,23.3705,18.2582,ha,1.280000,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0105516000,2027-07-01,2027-09-30,15.0383,21.7946,ha,0.690001,low,synthetic_demo,demo-2026-09-v1
avocado,mun_0105516000,2027-10-01,2027-12-31,18.2698,18.2698,ha,1.000000,moderate,synthetic_demo,demo-2026-09-v1
avocado,mun_0105517000,2027-01-01,2027-03-31,31.4604,28.0896,ha,1.120002,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0105517000,2027-04-01,2027-06-30,39.7936,29.2600,ha,1.360000,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0105517000,2027-07-01,2027-09-30,61.8211,34.9272,ha,1.769999,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0105517000,2027-10-01,2027-12-31,51.2374,29.2785,ha,1.750001,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0105518000,2027-01-01,2027-03-31,22.4492,20.2245,ha,1.110000,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0105518000,2027-04-01,2027-06-30,14.3257,21.0672,ha,0.680000,low,synthetic_demo,demo-2026-09-v1
avocado,mun_0105518000,2027-07-01,2027-09-30,44.5113,25.1476,ha,1.770002,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0105518000,2027-10-01,2027-12-31,28.4587,21.0805,ha,1.350001,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0105519000,2027-01-01,2027-03-31,23.6627,17.5279,ha,1.350002,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0105519000,2027-04-01,2027-06-30,10.9549,18.2582,ha,0.599999,low,synthetic_demo,demo-2026-09-v1
avocado,mun_0105519000,2027-07-01,2027-09-30,37.2688,21.7946,ha,1.710002,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0105519000,2027-10-01,2027-12-31,22.4719,18.2698,ha,1.230003,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0105520000,2027-01-01,2027-03-31,23.1233,22.0222,ha,1.050000,moderate,synthetic_demo,demo-2026-09-v1
avocado,mun_0105520000,2027-04-01,2027-06-30,29.3629,22.9398,ha,1.279998,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0105520000,2027-07-01,2027-09-30,32.3118,27.3829,ha,1.179999,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0105520000,2027-10-01,2027-12-31,36.4973,22.9543,ha,1.589998,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0105521000,2027-01-01,2027-03-31,17.8223,17.3032,ha,1.030000,moderate,synthetic_demo,demo-2026-09-v1
avocado,mun_0105521000,2027-04-01,2027-06-30,15.3206,18.0242,ha,0.850002,low,synthetic_demo,demo-2026-09-v1
avocado,mun_0105521000,2027-07-01,2027-09-30,34.2092,21.5152,ha,1.590001,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0105521000,2027-10-01,2027-12-31,13.7070,18.0355,ha,0.760001,low,synthetic_demo,demo-2026-09-v1
avocado,mun_0105522000,2027-01-01,2027-03-31,27.4424,15.9549,ha,1.719998,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0105522000,2027-04-01,2027-06-30,15.4563,16.6197,ha,0.929999,moderate,synthetic_demo,demo-2026-09-v1
avocado,mun_0105522000,2027-07-01,2027-09-30,22.2192,19.8386,ha,1.119998,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0105522000,2027-10-01,2027-12-31,27.9387,16.6302,ha,1.679998,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0105523000,2027-01-01,2027-03-31,34.1119,20.6739,ha,1.649998,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0105523000,2027-04-01,2027-06-30,35.1027,21.5354,ha,1.630000,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0105523000,2027-07-01,2027-09-30,42.6726,25.7064,ha,1.659999,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0105523000,2027-10-01,2027-12-31,37.7107,21.5490,ha,1.749998,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0105524000,2027-01-01,2027-03-31,13.6853,19.5504,ha,0.700001,low,synthetic_demo,demo-2026-09-v1
avocado,mun_0105524000,2027-04-01,2027-06-30,33.3986,20.3650,ha,1.640000,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0105524000,2027-07-01,2027-09-30,38.6518,24.3093,ha,1.590001,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0105524000,2027-10-01,2027-12-31,30.9743,20.3778,ha,1.520002,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0105525000,2027-01-01,2027-03-31,45.5096,27.4154,ha,1.660001,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0105525000,2027-04-01,2027-06-30,26.8443,28.5578,ha,0.939999,moderate,synthetic_demo,demo-2026-09-v1
avocado,mun_0105525000,2027-07-01,2027-09-30,54.8831,34.0889,ha,1.609999,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0105525000,2027-10-01,2027-12-31,34.2910,28.5758,ha,1.200001,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0105526000,2027-01-01,2027-03-31,23.7211,20.4492,ha,1.160001,high,synthetic_demo,demo-2026-09-v1
avocado,mun_0105526000,2027-04-01,2027-06-30,18.7451,21.3013,ha,0.879998,low,synthetic_demo,demo-2026-09-v1
